Type,ID,Customer,Cycle,Weight,Labor,Price,Mold ID,Material,Dye,Additive
Part,5371B,TRW-AEN,20,24.16,0.5,$0.00 ,5371,NORYL GTX 902 70697 BLK,R2736MA
Part,5371C,TRW-AEN,20,24.16,0.5,$0.00 ,5371,NORYL GTX 902 70697 BLK,R2736MA
Part,5371D,TRW-AEN,20,24.16,0.5,$0.00 ,5371,NORYL GTX 902 70697 BLK,R2736MA
Part,5371E,TRW-AEN,20,24.16,0.5,$0.00 ,5371,NORYL GTX 902 70697 BLK,R2736MA
Part,5371F,TRW-AEN,20,24.16,0.5,$0.00 ,5371,NORYL GTX 902 70697 BLK,R2736MA
Part,5412A,PED,20,45,0.5,$0.00 ,5412,PROFAX 7624 DYED RED,R1255MA
Part,5499A,TRW-AEN,17,25,0.5,$0.00 ,5499,VALOX DR51 BK1066,R2520
Part,5500AWIP,TRW-AEN,16,11,1,$0.00 ,5500,Cycolac GDT2510-4051,R1920
Part,5501AWIP,TRW-AEN,30,44,1,$0.00 ,5501,Cycolac GDT2510-4051,R1920
Part,5502A,TRW-AEN,18,50,0.5,$0.00 ,5502,VALOX DR51 BK1066,R2520
Part,5503A,TRW-AEN,18,122,0.5,$0.00 ,5503,VALOX DR51 BK1066,R2520
Part,5537A,TRW-AE,12,9,0.5,$0.00 ,5537,CELCON M90 NAT.,R1890
Part,5538A,TRW-AE,15,30,0.5,$0.00 ,5538,DELRIN 500T BK602 BLK,R1515
Part,5539A,TRW-AE,13,12,0.33,$0.00 ,5539,ZYTEL 101L BLK,R1630
Part,5540A,TRW-AE,17,15.81,0.33,$0.00 ,5540,ZYTEL 101L BLK,R1630
Part,5553A,TRW-AE,29,68,0.5,$0.00 ,5553,WELLAMID NY1615 BLK,R2785
Part,5554A,TRW-AE,13,11,0.33,$0.00 ,5554,ZYTEL 70G13 HSIL NAT.,R1660
Part,5595A,TRW-AEN,25,21,1,$0.00 ,5595,CYCOLAC GDT2510-4051 BLK,R1920
Part,5596A,TRW-AEN,20,24,0.5,$0.00 ,5596,ZYTEL 70G13 HSIL BLK,R1655
Part,5596B,TRW-AEN,20,24,0.5,$0.00 ,,ZYTEL 70G13 HSIL BLK,R1655
Part,5596C,TRW-AEN,20,24,0.5,$0.00 ,,ZYTEL 70G13 HSILBLK,R1655
Part,5630A,YAZAKI,32,160,0.33,$0.00 ,5630,NORYL PXO 844-701 BLK,R2290
Part,5649A,PRESTOLITE,20,58,0.5,$0.00 ,5649,ZYTEL 408 HS BLK,R1650
Part,5734A,GATES,47,33,0.5,$0.00 ,5734,DELRIN 500T BK602 BLK,R1515
Part,5735A,GATES,35,45,1,$0.00 ,5735,Verton RF7007EM HS BK9001,R1433
Part,5756A,WILSON COOK,25,22,1,$0.00 ,5756,Cycolac MG47-NA1000 Nat Dyed Silver,R2947MA
Part,5757AWIP,WILSON COOK,30,38,0.5,$0.00 ,5757,Wellamid MRGF 25/15 22H NBK1,R2775
Part,5758A,WILSON COOK,14,16,0.33,$0.00 ,5758,WELLAMID 25/15 22H BK1 BLK,R2775
Part,5771A,TRW-AEN,15,15.4,1,$0.00 ,5771,NORYL GTX902-70697 BLK,R2736MA
Part,5801A,GATES KOREA,20,26,0.5,$0.00 ,5801,LUBRILOY RL NAT.,R1395
Part,5802A,GATES KOREA,16,19,0.5,$0.00 ,5802,WELLAMID GF60-66/6 X-EN NAT.,R2770
Part,5803A,GATES KOREA,25,26,0.5,$0.00 ,5803,LUBRILOY PDX R-85514 NAT.,R1400
Part,5880A,GATES,20,25,0.5,$0.00 ,5880,LUBRILOY RL NAT.,R1395
Part,5884A,YAZAKI,17,42,0.33,$0.00 ,5884,Rhetech T10P250-00 Nat,R2371
Part,5908A,WILSON COOK,23,14.4,1,$0.00 ,5908,LEXAN 121P WH1164 WHITE,R2100
Part,5908B,WILSON COOK,23,15,1,$0.00 ,5908,LEXAN 121R AZTEC GOLD,R2115MC
Part,5910A,TRW-STEERING,23,28,0.5,$0.00 ,5910,POLYPUR FPU 1109-01 NAT.,R1030
Part,5923A,TRW-AEN,34,208,1,$0.00 ,5923,RHETECH  T20P100-01 BLK,R2370
Part,5923B,TRW-AEN,34,208,1,$0.00 ,5923,RHETECH T10250-00 NAT.,R2371
Part,5923C,TRW-AEN,34,172,1,$0.00 ,,RHETECH T10250-00 NAT.,R2371
Part,5928A,TRW-STEERING,37,163.17,1,$0.00 ,5928,SANTOPRENE 101-87 BLK,R1351
Part,5929AWIP,TRW-AE,25,44,0.5,$0.00 ,5929,Cycoloy LG9000-796 Graphite,R1810
Part,5931A,TRW-STEERING,45,146,1,$0.00 ,5931,SANTOPRENE 101-80 BLK,R1295
Part,5971B,ASC,16,8,0.5,$0.00 ,5971,Delrin 500P BK 602,R1500
Part,5990A,GM ONSTAR,30,32,0.5,$0.00 ,5990,CYCOLOY LG8002-701 BLK,R2030
Part,5991A,GM ONSTAR,30,32,0.5,$0.00 ,5991,CYCOLOY LG8002-701 BLK,R2030
Part,5992A,TRW-AEN,15,6,0.5,$0.00 ,5992,WELLAMID GF 13/66 XE-N BK1,R2760
Part,5992B,TRW-AEN,15,6,0.5,$0.00 ,5992,WELLAMID GF13/66 XE-N NAT.,R2762
Part,5992C,TRW-AEN,15,6,0.5,$0.00 ,5992,WELLAMID GF13/66 XE-N NAT.,R2762
Part,5993A,YAZAKI,29,82,0.33,$0.00 ,5993,ATC ZS 638 NAT.,R1085
Part,6005A,YAZAKI,22,79,0.33,$0.00 ,6005,ATC ZS638 NAT.,R1085
Part,6007A,TRW-AEN,23,95,0.5,$0.00 ,6007,NORYL PXO 844-701 BLK,R2290
Part,6008A,TRW-AEN,30,65,0.5,$0.00 ,6008,NORYL PXO-844-701 BLK,R2290
Part,6012A,GM ONSTAR,45,68,0.5,$0.00 ,6012,POLYFORT FPP-1006-31 BLK,R1010
Part,6013A,PRESTOLITE,20,43,1,$0.00 ,6013,VALOX 420 BK1066,R2475
Part,6013B,PRESTOLITE,20,43,1,$0.00 ,6013,VALOX 420 BK1066,R2475
